United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Washington
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Federal_Government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	$
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	President
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Spanish
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	California
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_Kingdom
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._President
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Civil_War
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	New_Jersey
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Declaration_of_Independence
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._state
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Americas
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Navy
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Democratic
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_English
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	federal
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	country
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Department_of_Defense
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Air_Force
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_citizenship
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	US$
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	North
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Native_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Constitution
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Congress
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	North_America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	USA
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S.
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Western
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_of_America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Coast_Guard
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	federal_government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	British
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_Colonies
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Americans
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Senate
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_Army
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_citizen
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	USDA
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	America
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Government
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Navy
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	union
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	colonial
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Northeastern_United_States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	Western_United_States
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	African_American
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	states
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	''Billboard''_Hot_100
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	''Billboard''_200
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	National
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	American_film
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	EU
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	African
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	United_States_Navy
United_States	Text_used_to_link_from_a_Wikipage_to_another_Wikipage	U.S._Army
